Serial,Event,Code Province/State,Province/State,Municipality,Date,Month,Day,Year,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Affected,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Agriculture,Year
17363,FLOOD,IDN35,JAWA TIMUR,MALANG,19-Nov-12,11,19,2012,,,,,,,,,,,,,,2012
17737,FLOOD,IDN32,JAWA BARAT,BOGOR,21-Nov-12,11,21,2012,,,,,,,,,,,,,,2012
17372,FIRE,IDN16,SUMATERA SELATAN,MUSI RAWAS,21-Nov-12,11,21,2012,,,,,,5,,,50,,,,,2012
17375,FLOOD,IDN33,JAWA TENGAH,CILACAP,22-Nov-12,11,22,2012,1,,,,,,4925,,4266,,,1030,1,2012
17376,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA SELATAN,22-Nov-12,11,22,2012,,,,,,,500,,,,,,,2012
17377,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA TIMUR,22-Nov-12,11,22,2012,,,,,,360,280,,,,,,,2012
17379,FIRE,IDN16,SUMATERA SELATAN,KOTA PALEMBANG,22-Nov-12,11,22,2012,,,,,,15,,,15,,,,,2012
17717,FLOOD,IDN32,JAWA BARAT,BOGOR,24-Nov-12,11,24,2012,,,,,,,,,,,,,,2012
17386,FIRE,IDN33,JAWA TENGAH,CILACAP,25-Nov-12,11,25,2012,,,,,,,,,,,,,,2012
17392,FLOOD,IDN16,SUMATERA SELATAN,LAHAT,26-Nov-12,11,26,2012,,,,,,78,,,130,,,,,2012
17393,FIRE,IDN33,JAWA TENGAH,CILACAP,27-Nov-12,11,27,2012,,,,,,,,,40,,,,,2012
17396,FLOOD,IDN12,SUMATERA UTARA,ASAHAN,28-Nov-12,11,28,2012,,7,,,,,175,,,,,,,2012
17400,FLOOD,IDN12,SUMATERA UTARA,LABUHAN BATU UTARA,29-Nov-12,11,29,2012,,,,,,,2500,,,,,,,2012
17399,FLOOD,IDN16,SUMATERA SELATAN,KOTA PALEMBANG,29-Nov-12,11,29,2012,,,,,,2500,,,125,4,,,,2012
17899,FLOOD,IDN73,SULAWESI SELATAN,PINRANG,1-Dec-12,12,1,2012,,,,,,,,,,,,809,1,2012
18151,FLOOD,IDN72,SULAWESI TENGAH,BUOL,1-Dec-12,12,1,2012,,,,,,,,,,,,30,1,2012
18142,FLOOD,IDN12,SUMATERA UTARA,TAPANULI TENGAH,1-Dec-12,12,1,2012,,,,,,,,,,,,3,1,2012
17782,FLOOD,IDN13,SUMATERA BARAT,KOTA SAWAH LUNTO,1-Dec-12,12,1,2012,,,,,,,,,,,,17,1,2012
17799,FLOOD,IDN16,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1-Dec-12,12,1,2012,,,,,,,,,,,,12,1,2012
17824,FLOOD,IDN32,JAWA BARAT,CIANJUR,1-Dec-12,12,1,2012,,,,,,,,,,,,43,1,2012
17771,FLOOD,IDN12,SUMATERA UTARA,TAPANULI SELATAN,1-Dec-12,12,1,2012,,,,,,,,,,,,34,1,2012
17772,FLOOD,IDN12,SUMATERA UTARA,DELI SERDANG,1-Dec-12,12,1,2012,,,,,,,,,,,,1,1,2012
17773,FLOOD,IDN12,SUMATERA UTARA,LANGKAT,1-Dec-12,12,1,2012,,,,,,,,,,,,5,1,2012
17798,FLOOD,IDN16,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,1-Dec-12,12,1,2012,,,,,,,,,,,,5,1,2012
17783,FLOOD,IDN13,SUMATERA BARAT,PADANG PARIAMAN,1-Dec-12,12,1,2012,,,,,,,,,,,,7,1,2012
17784,FLOOD,IDN13,SUMATERA BARAT,AGAM,1-Dec-12,12,1,2012,,,,,,,,,,,,4,1,2012
17411,FLOOD,IDN72,SULAWESI TENGAH,TOLI-TOLI,2-Dec-12,12,2,2012,,,,,,105,150,,,2,,58,1,2012
17410,FLOOD,IDN32,JAWA BARAT,SUKABUMI,2-Dec-12,12,2,2012,,,,,,,,,,1,,,,2012
17413,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,4-Dec-12,12,4,2012,,,,,,,,,270,,,,,2012
17419,FLOOD,IDN16,SUMATERA SELATAN,MUSI RAWAS,5-Dec-12,12,5,2012,,,,,,1000,,,5000,,,,,2012
17418,FLOOD,IDN16,SUMATERA SELATAN,KOTA PALEMBANG,5-Dec-12,12,5,2012,,,,,,500,,,100,,,,,2012
17416,FIRE,IDN16,SUMATERA SELATAN,BANYU ASIN,5-Dec-12,12,5,2012,,,,,,10,,,100,,,,,2012
17424,FLOOD,IDN13,SUMATERA BARAT,LIMA PULUH KOTA,7-Dec-12,12,7,2012,,,,,,,,,,,,,,2012
17589,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE UTARA,8-Dec-12,12,8,2012,,,,,,,,,,,,,,2012
17429,FLOOD,IDN13,SUMATERA BARAT,TANAH DATAR,8-Dec-12,12,8,2012,,,,,,,,,,,,20,1,2012
17451,FLOOD,IDN13,SUMATERA BARAT,PASAMAN BARAT,11-Dec-12,12,11,2012,,1,,,,,,,,,,,,2012
17449,FLOOD,IDN16,SUMATERA SELATAN,MUSI RAWAS,11-Dec-12,12,11,2012,,,,,,15000,,,,,,2,1,2012
17458,FLOOD,IDN16,SUMATERA SELATAN,KOTA PRABUMULIH,12-Dec-12,12,12,2012,,,,,,215,,,1450,,,,,2012
17378,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA UTARA,13-Dec-12,12,13,2012,,,,,,,640,,,,,,,2012
17459,FLOOD,IDN33,JAWA TENGAH,PEKALONGAN,13-Dec-12,12,13,2012,,,,,,,,,,,,,,2012
17463,FLOOD,IDN13,SUMATERA BARAT,SOLOK SELATAN,14-Dec-12,12,14,2012,1,,1,,,,3675,,,3,,10,1,2012
17460,FLOOD,IDN33,JAWA TENGAH,BANYUMAS,14-Dec-12,12,14,2012,,,,,,,,,,,,,,2012
17462,FIRE,IDN16,SUMATERA SELATAN,KOTA PALEMBANG,14-Dec-12,12,14,2012,,,,,,,,,360,,,,,2012
17461,FIRE,IDN16,SUMATERA SELATAN,KOTA PAGAR ALAM,14-Dec-12,12,14,2012,,,,,,,,,250,,,,,2012
17468,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,17-Dec-12,12,17,2012,,,,,,,,,113,,,,,2012
17475,FLOOD,IDN32,JAWA BARAT,CIANJUR,18-Dec-12,12,18,2012,,,,,,,120,,,,,,,2012
17480,FLOOD,IDN16,SUMATERA SELATAN,MUARA ENIM,18-Dec-12,12,18,2012,,,,,,11745,,,,,,5,1,2012
17481,FLOOD,IDN16,SUMATERA SELATAN,MUSI BANYUASIN,18-Dec-12,12,18,2012,,,,,,23430,,,129375000,,,,,2012
17473,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,18-Dec-12,12,18,2012,,,,,,,,,125,,,,,2012
17482,FLOOD,IDN16,SUMATERA SELATAN,OGAN ILIR,18-Dec-12,12,18,2012,,,,,,46950,,,234750000,,,,,2012
17477,FIRE,IDN16,SUMATERA SELATAN,KOTA PAGAR ALAM,18-Dec-12,12,18,2012,,,,,,,,,250,,,,,2012
17485,FLOOD,IDN33,JAWA TENGAH,KENDAL,19-Dec-12,12,19,2012,,,,,,,,,,,,,,2012
17492,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA TIMUR,21-Dec-12,12,21,2012,,,,,,,1505,,,,,,,2012
17491,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA SELATAN,21-Dec-12,12,21,2012,1,,,,,7307,190,,,,,,,2012
17494,FLOOD,IDN16,SUMATERA SELATAN,OGAN ILIR,21-Dec-12,12,21,2012,,,,,,,,,100,1,,,,2012
17495,FLOOD,IDN32,JAWA BARAT,BANDUNG,22-Dec-12,12,22,2012,,,,,,19465,1448,,,2,,12,1,2012
17499,FLOOD,IDN33,JAWA TENGAH,REMBANG,22-Dec-12,12,22,2012,1,,,,,,16,,,,,,,2012
17636,FLOOD,IDN74,SULAWESI TENGGARA,KOTA BAU-BAU,22-Dec-12,12,22,2012,,,,,,,,,,,,,,2012
17496,FLOOD,IDN16,SUMATERA SELATAN,BANYU ASIN,22-Dec-12,12,22,2012,,,,,,10500,,,1500,,,,,2012
17498,FLOOD,IDN32,JAWA BARAT,KOTA BANDUNG,22-Dec-12,12,22,2012,,,,,,,,,,,,,,2012
17508,FLOOD,IDN13,SUMATERA BARAT,PASAMAN,24-Dec-12,12,24,2012,,,,,,,15,,,,,,,2012
17507,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA TIMUR,24-Dec-12,12,24,2012,,,,,,7307,,,,,,,,2012
17513,FLOOD,IDN33,JAWA TENGAH,MAGELANG,25-Dec-12,12,25,2012,,,,,,,,,,,,,,2012
17510,FIRE,IDN16,SUMATERA SELATAN,KOTA PRABUMULIH,25-Dec-12,12,25,2012,,,,,,5,,,50,,,,,2012
17519,FLOOD,IDN35,JAWA TIMUR,MADIUN,27-Dec-12,12,27,2012,,,,,,,,,,,,,,2012
17523,FLOOD,IDN16,SUMATERA SELATAN,OGAN KOMERING ILIR,28-Dec-12,12,28,2012,,,,,,150,,,750,,,,,2012
17532,FLOOD,IDN12,SUMATERA UTARA,NIAS SELATAN,29-Dec-12,12,29,2012,2,,,,,,1300,,,,,,,2012
17537,FLOOD,IDN13,SUMATERA BARAT,PASAMAN BARAT,29-Dec-12,12,29,2012,,,,,,,60,,,,,,,2012
17528,FLOOD,IDN12,SUMATERA UTARA,MANDAILING NATAL,29-Dec-12,12,29,2012,,,1,,,1000,,,,,,,,2012
17535,FLOOD,IDN13,SUMATERA BARAT,PASAMAN,29-Dec-12,12,29,2012,,,,,,,,,,,,,,2012
17525,FLOOD,IDN13,SUMATERA BARAT,AGAM,29-Dec-12,12,29,2012,,,,,,,,,,,,,,2012
17526,FLOOD,IDN32,JAWA BARAT,GARUT,29-Dec-12,12,29,2012,,,,,,3182,,,,,,,,2012
17531,FLOOD,IDN12,SUMATERA UTARA,NIAS BARAT,29-Dec-12,12,29,2012,,,,,,,,,,,,,,2012
17542,FLOOD,IDN13,SUMATERA BARAT,PASAMAN BARAT,30-Dec-12,12,30,2012,,,,,,,60,,,,,,,2012
17604,FLOOD,IDN74,SULAWESI TENGGARA,BOMBANA,30-Dec-12,12,30,2012,,,,,,,,,,,,,,2012
17541,FLOOD,IDN13,SUMATERA BARAT,KOTA PARIAMAN,30-Dec-12,12,30,2012,,,,,,,,,,,,,,2012
17544,FLOOD,IDN33,JAWA TENGAH,KENDAL,31-Dec-12,12,31,2012,,,,,,,,,,,,,,2012
18180,FLOOD,IDN13,SUMATERA BARAT,KOTA SAWAH LUNTO,1-Jan-13,1,1,2013,,,,,,,,,,,,1,1,2013
18181,FLOOD,IDN13,SUMATERA BARAT,PADANG PARIAMAN,1-Jan-13,1,1,2013,,,,,,,,,,,,14,1,2013
18176,FLOOD,IDN12,SUMATERA UTARA,PAKPAK BHARAT,1-Jan-13,1,1,2013,,,,,,,,,,,,4,1,2013
18177,FLOOD,IDN12,SUMATERA UTARA,BATU BARA,1-Jan-13,1,1,2013,,,,,,,,,,,,148,1,2013
18178,FLOOD,IDN12,SUMATERA UTARA,LABUHAN BATU SELATAN,1-Jan-13,1,1,2013,,,,,,,,,,,,120,1,2013
18179,FLOOD,IDN12,SUMATERA UTARA,LABUHAN BATU UTARA,1-Jan-13,1,1,2013,,,,,,,,,,,,59,1,2013
18185,FLOOD,IDN13,SUMATERA BARAT,PASAMAN BARAT,1-Jan-13,1,1,2013,,,,,,,,,,,,77,1,2013
18186,FLOOD,IDN13,SUMATERA BARAT,KOTA PARIAMAN,1-Jan-13,1,1,2013,,,,,,,,,,,,15,1,2013
18167,FLOOD,IDN32,JAWA BARAT,BANDUNG,1-Jan-13,1,1,2013,,,,,,612,,,,,,,,2013
18182,FLOOD,IDN13,SUMATERA BARAT,LIMA PULUH KOTA,1-Jan-13,1,1,2013,,,,,,,,,,,,24,1,2013
18205,FLOOD,IDN33,JAWA TENGAH,PEMALANG,1-Jan-13,1,1,2013,,,,,,,,,,,,30,1,2013
18206,FLOOD,IDN33,JAWA TENGAH,KOTA PEKALONGAN,1-Jan-13,1,1,2013,,,,,,,,,,,,10,1,2013
18201,FLOOD,IDN32,JAWA BARAT,INDRAMAYU,1-Jan-13,1,1,2013,,,,,,,,,,,,45,1,2013
18166,FLOOD,IDN35,JAWA TIMUR,SIDOARJO,1-Jan-13,1,1,2013,,,,,,,,,,,,40,1,2013
18202,FLOOD,IDN32,JAWA BARAT,SUBANG,1-Jan-13,1,1,2013,,,,,,,,,,,,395,1,2013
18208,FLOOD,IDN35,JAWA TIMUR,TULUNGAGUNG,1-Jan-13,1,1,2013,,,,,,,,,,,,10,1,2013
18209,FLOOD,IDN35,JAWA TIMUR,KEDIRI,1-Jan-13,1,1,2013,,,,,,,,,,,,8,1,2013
18210,FLOOD,IDN35,JAWA TIMUR,BONDOWOSO,1-Jan-13,1,1,2013,,,,,,,,,,,,16,1,2013
18211,FLOOD,IDN35,JAWA TIMUR,MAGETAN,1-Jan-13,1,1,2013,,,,,,,,,,,,15,1,2013
18212,FLOOD,IDN35,JAWA TIMUR,PAMEKASAN,1-Jan-13,1,1,2013,,,,,,,,,,,,35,1,2013
18213,FLOOD,IDN35,JAWA TIMUR,KOTA KEDIRI,1-Jan-13,1,1,2013,,,,,,,,,,,,3,1,2013
18214,FLOOD,IDN35,JAWA TIMUR,KOTA PROBOLINGGO,1-Jan-13,1,1,2013,,,,,,,,,,,,2,1,2013
18183,FLOOD,IDN13,SUMATERA BARAT,SOLOK SELATAN,1-Jan-13,1,1,2013,,,,,,,,,,,,8,1,2013
18184,FLOOD,IDN13,SUMATERA BARAT,DHARMAS RAYA,1-Jan-13,1,1,2013,,,,,,,,,,,,2,1,2013
18199,FLOOD,IDN32,JAWA BARAT,KUNINGAN,1-Jan-13,1,1,2013,,,,,,,,,,,,12,1,2013
18200,FLOOD,IDN32,JAWA BARAT,SUMEDANG,1-Jan-13,1,1,2013,,,,,,,,,,,,29,1,2013
18203,FLOOD,IDN33,JAWA TENGAH,SEMARANG,1-Jan-13,1,1,2013,,,,,,,,,,,,77,1,2013
18204,FLOOD,IDN33,JAWA TENGAH,BATANG,1-Jan-13,1,1,2013,,,,,,,,,,,,16,1,2013
18173,FLOOD,IDN12,SUMATERA UTARA,TOBA SAMOSIR,1-Jan-13,1,1,2013,,,,,,,,,,,,45,1,2013
18174,FLOOD,IDN12,SUMATERA UTARA,LABUHAN BATU,1-Jan-13,1,1,2013,,,,,,,,,,,,115,1,2013
18175,FLOOD,IDN12,SUMATERA UTARA,KARO,1-Jan-13,1,1,2013,,,,,,,,,,,,203,1,2013
18226,FLOOD,IDN71,SULAWESI UTARA,MINAHASA SELATAN,1-Jan-13,1,1,2013,,,,,,,,,,,,4,1,2013
18227,FLOOD,IDN73,SULAWESI SELATAN,TAKALAR,1-Jan-13,1,1,2013,,,,,,,,,,,,423,1,2013
18228,FLOOD,IDN73,SULAWESI SELATAN,SINJAI,1-Jan-13,1,1,2013,,,,,,,,,,,,6,1,2013
18229,FLOOD,IDN73,SULAWESI SELATAN,BARRU,1-Jan-13,1,1,2013,,,,,,,,,,,,157,1,2013
18230,FLOOD,IDN73,SULAWESI SELATAN,TANA TORAJA,1-Jan-13,1,1,2013,,,,,,,,,,,,1,1,2013
18231,FLOOD,IDN73,SULAWESI SELATAN,LUWU UTARA,1-Jan-13,1,1,2013,,,,,,,,,,,,233,1,2013
18237,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,2-Jan-13,1,2,2013,,,,,,3440,,,,,,1172,1,2013
18244,FLOOD,IDN35,JAWA TIMUR,SIDOARJO,2-Jan-13,1,2,2013,,,,,,,,,,,,40,1,2013
18249,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA UTARA,3-Jan-13,1,3,2013,,,,,,,,,,,,,,2013
18247,FLOOD,IDN33,JAWA TENGAH,PURBALINGGA,3-Jan-13,1,3,2013,,,,,,,,,,,,,,2013
18263,FLOOD,IDN73,SULAWESI SELATAN,GOWA,4-Jan-13,1,4,2013,3,,1,,,,,,,,,186,1,2013
18259,FLOOD,IDN73,SULAWESI SELATAN,MAROS,4-Jan-13,1,4,2013,1,,,,,,,,,,,673,1,2013
18260,FLOOD,IDN73,SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,4-Jan-13,1,4,2013,,,,,,,,,,,,392,1,2013
19952,FLOOD,IDN16,SUMATERA SELATAN,MUSI RAWAS,4-Jan-13,1,4,2013,,,,,,,,,,,,,,2013
18253,FLOOD,IDN12,SUMATERA UTARA,KOTA MEDAN,4-Jan-13,1,4,2013,,,,,,,,,,,,,,2013
18258,FLOOD,IDN73,SULAWESI SELATAN,KOTA MAKASSAR,4-Jan-13,1,4,2013,,,,,,5753,,,,,,31,1,2013
18261,FLOOD,IDN73,SULAWESI SELATAN,SOPPENG,4-Jan-13,1,4,2013,,,,,,,,,,,,1479,1,2013
18262,FLOOD,IDN73,SULAWESI SELATAN,JENEPONTO,4-Jan-13,1,4,2013,,,,,,,,,,,,,,2013
18267,FLOOD,IDN33,JAWA TENGAH,SUKOHARJO,5-Jan-13,1,5,2013,,,,,,,1285,,,,,,,2013
18270,FLOOD,IDN16,SUMATERA SELATAN,OGAN ILIR,5-Jan-13,1,5,2013,,,,,,1000,,,,,,,,2013
19953,FLOOD,IDN35,JAWA TIMUR,LAMONGAN,5-Jan-13,1,5,2013,,,,,,,,,,,,,,2013
18278,FLOOD,IDN33,JAWA TENGAH,SRAGEN,6-Jan-13,1,6,2013,,,,,,,,,,,,,,2013
18275,FLOOD,IDN33,JAWA TENGAH,SUKOHARJO,6-Jan-13,1,6,2013,,,,,,3000,,,,,,,,2013
18276,FLOOD,IDN33,JAWA TENGAH,KLATEN,6-Jan-13,1,6,2013,,,,,,,,,,,,84,1,2013
18273,FLOOD,IDN33,JAWA TENGAH,KOTA SURAKARTA,6-Jan-13,1,6,2013,,,,,,1000,,,,,,,,2013
18274,FLOOD,IDN33,JAWA TENGAH,KARANGANYAR,6-Jan-13,1,6,2013,,,,,,200,,,,,,1,1,2013
18277,FLOOD,IDN33,JAWA TENGAH,WONOGIRI,6-Jan-13,1,6,2013,,,,,,,,,,,,7,1,2013
18302,FLOOD,IDN32,JAWA BARAT,BANDUNG,7-Jan-13,1,7,2013,,,,,,,399,,,,,15,1,2013
18292,FLOOD,IDN35,JAWA TIMUR,TUBAN,7-Jan-13,1,7,2013,1,,,,,,,,,,,317,1,2013
18320,FLOOD,IDN32,JAWA BARAT,BANDUNG,8-Jan-13,1,8,2013,,,,,,30354,1516,,,,,25,1,2013
18304,FLOOD,IDN35,JAWA TIMUR,JEMBER,8-Jan-13,1,8,2013,,,1,,,,,,,,,25,1,2013
18305,FLOOD,IDN35,JAWA TIMUR,BANYUWANGI,8-Jan-13,1,8,2013,,,,,,,,,,,,,,2013
19954,FLOOD,IDN35,JAWA TIMUR,KUDUS,10-Jan-13,1,10,2013,,,,,,,,,,,,,,2013
18356,FLOOD,IDN35,JAWA TIMUR,SITUBONDO,12-Jan-13,1,12,2013,,,,,,,,,,,,17,1,2013
18363,FLOOD,IDN35,JAWA TIMUR,PROBOLINGGO,13-Jan-13,1,13,2013,,2,,,,,,,,,,90,1,2013
18361,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA BARAT,13-Jan-13,1,13,2013,,,,,,,,,,,,25,1,2013
18362,FLOOD,IDN33,JAWA TENGAH,KENDAL,13-Jan-13,1,13,2013,,,,,,,,,,,,181,1,2013
18369,FLOOD,IDN35,JAWA TIMUR,SIDOARJO,14-Jan-13,1,14,2013,,,,,,,,,,,,40,1,2013
18374,FLOOD,IDN35,JAWA TIMUR,SIDOARJO,15-Jan-13,1,15,2013,,,,,,,,,,,,40,1,2013
18381,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA BARAT,16-Jan-13,1,16,2013,19,,,,,,52065,,,,,25,1,2013
18377,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA UTARA,16-Jan-13,1,16,2013,8,,,,,,16314,,,,,3,1,2013
18380,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA TIMUR,16-Jan-13,1,16,2013,6,,,,,,11660,,,,,,,2013
18378,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA SELATAN,16-Jan-13,1,16,2013,3,,,,,,2623,,,,,,,2013
18379,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA PUSAT,16-Jan-13,1,16,2013,2,,,,,,1268,,,,,,,2013
18382,FLOOD,IDN32,JAWA BARAT,BEKASI,16-Jan-13,1,16,2013,1,,,,,,,,,,,810,1,2013
18392,FLOOD,IDN32,JAWA BARAT,BANDUNG,18-Jan-13,1,18,2013,,,,,,9107,,,,,,4,1,2013
19956,FLOOD,IDN32,JAWA BARAT,KARAWANG,19-Jan-13,1,19,2013,,,,,,,,,,,,,,2013
18405,FLOOD,IDN16,SUMATERA SELATAN,LAHAT,22-Jan-13,1,22,2013,,,,,,,,,,,,,,2013
18425,FLOOD,IDN71,SULAWESI UTARA,MINAHASA,27-Jan-13,1,27,2013,,,,,,,250,,,,,2,1,2013
18426,FLOOD,IDN16,SUMATERA SELATAN,MUSI BANYUASIN,27-Jan-13,1,27,2013,,,,,,420,,,,,,,,2013
18432,FLOOD,IDN32,JAWA BARAT,BANDUNG,28-Jan-13,1,28,2013,,,,,,446,,,,,,,,2013
19958,FLOOD,IDN35,JAWA TIMUR,JOMBANG,28-Jan-13,1,28,2013,,,,,,,,,,,,,,2013
18427,FLOOD,IDN32,JAWA BARAT,TASIKMALAYA,28-Jan-13,1,28,2013,,,,,,,,,,,,81,1,2013
18440,FLOOD,IDN16,SUMATERA SELATAN,KOTA PRABUMULIH,29-Jan-13,1,29,2013,,,,,,240,,,,,,,,2013
19960,FLOOD,IDN12,SUMATERA UTARA,KOTA TEBING TINGGI,29-Jan-13,1,29,2013,,,,,,,,,,,,,,2013
18447,FLOOD,IDN16,SUMATERA SELATAN,MUSI RAWAS,30-Jan-13,1,30,2013,,,,,,375,,,,,,145,1,2013
18448,FLOOD,IDN35,JAWA TIMUR,KOTA BATU,30-Jan-13,1,30,2013,,,,,,,,,,,,,,2013
18455,FLOOD,IDN16,SUMATERA SELATAN,OGAN KOMERING ILIR,1-Feb-13,2,1,2013,,,,,,505,,,,,,62,1,2013
18456,FLOOD,IDN35,JAWA TIMUR,KOTA BATU,1-Feb-13,2,1,2013,,,,,,,,,,,,,,2013
18463,FLOOD,IDN16,SUMATERA SELATAN,LAHAT,2-Feb-13,2,2,2013,,,,,,36,,,,,,,,2013
18462,FLOOD,IDN16,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,2-Feb-13,2,2,2013,,,,,,,,,,,,855,1,2013
18464,FLOOD,IDN32,JAWA BARAT,BANDUNG,2-Feb-13,2,2,2013,,,,,,530,,,,,,,,2013
18468,FLOOD,IDN35,JAWA TIMUR,SUMENEP,3-Feb-13,2,3,2013,,,,,,,800,,,,,3,1,2013
18471,FLOOD,IDN32,JAWA BARAT,BANDUNG,3-Feb-13,2,3,2013,,,,,,,42,,,,,,,2013
18467,FLOOD,IDN32,JAWA BARAT,CIREBON,3-Feb-13,2,3,2013,,,,,,500,,,,,,95,1,2013
18465,FLOOD,IDN32,JAWA BARAT,GARUT,3-Feb-13,2,3,2013,,,,,,3485,,,,,,2,1,2013
18466,FLOOD,IDN32,JAWA BARAT,TASIKMALAYA,3-Feb-13,2,3,2013,,,,,,,,,,,,81,1,2013
18474,FLOOD,IDN32,JAWA BARAT,BEKASI,4-Feb-13,2,4,2013,1,,,,,,100,,,,,810,1,2013
18480,FLOOD,IDN32,JAWA BARAT,BANDUNG,4-Feb-13,2,4,2013,,,,,,99,19,,,,,,,2013
18488,FLOOD,IDN32,JAWA BARAT,BANDUNG,5-Feb-13,2,5,2013,,,,,,1205,,,,,,2,1,2013
18499,FLOOD,IDN32,JAWA BARAT,BANDUNG,6-Feb-13,2,6,2013,,,,,,20067,683,,,,,,,2013
18510,FLOOD,IDN32,JAWA BARAT,BANDUNG,11-Feb-13,2,11,2013,,,,,,8949,270,,,,,,,2013
18523,FLOOD,IDN16,SUMATERA SELATAN,BANYU ASIN,13-Feb-13,2,13,2013,,,,,,19255,,,,,,,,2013
18525,FLOOD,IDN32,JAWA BARAT,BANDUNG,13-Feb-13,2,13,2013,,,,,,296,,,,,,,,2013
18517,FLOOD,IDN32,JAWA BARAT,KOTA DEPOK,13-Feb-13,2,13,2013,,,,,,,,,,,,,,2013
18518,FLOOD,IDN32,JAWA BARAT,SUKABUMI,13-Feb-13,2,13,2013,,,,,,,,,,,,8,1,2013
18526,FLOOD,IDN12,SUMATERA UTARA,MANDAILING NATAL,14-Feb-13,2,14,2013,2,,1,,,,4819,,,,,100,1,2013
18529,FLOOD,IDN16,SUMATERA SELATAN,OGAN KOMERING ILIR,14-Feb-13,2,14,2013,,,,,,,,,,,,61,1,2013
18532,FLOOD,IDN32,JAWA BARAT,BANDUNG,14-Feb-13,2,14,2013,,,,,,2216,,,,,,36,1,2013
18538,FLOOD,IDN32,JAWA BARAT,BANDUNG,15-Feb-13,2,15,2013,,,,,,7320,400,,,,,,,2013
18534,FLOOD,IDN13,SUMATERA BARAT,PASAMAN,15-Feb-13,2,15,2013,,,,,,,,,,,,74,1,2013
18542,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,16-Feb-13,2,16,2013,3,,,,,,,,,,,,,2013
18544,FLOOD,IDN71,SULAWESI UTARA,KOTA MANADO,17-Feb-13,2,17,2013,20,2,,,,,3832,,,,,,,2013
18554,FLOOD,IDN35,JAWA TIMUR,TUBAN,19-Feb-13,2,19,2013,,,,,,3812,,,,,,601,1,2013
18555,FLOOD,IDN35,JAWA TIMUR,LAMONGAN,19-Feb-13,2,19,2013,,,,,,2268,,,1500,,,146,1,2013
18556,FLOOD,IDN35,JAWA TIMUR,GRESIK,19-Feb-13,2,19,2013,,,,,,,,,,,,89,1,2013
18553,FLOOD,IDN33,JAWA TENGAH,WONOGIRI,19-Feb-13,2,19,2013,,,,,,,,,,,,16,1,2013
18572,FLOOD,IDN33,JAWA TENGAH,WONOGIRI,20-Feb-13,2,20,2013,,,,,,,83,,,1,1,,,2013
18565,FLOOD,IDN16,SUMATERA SELATAN,MUARA ENIM,20-Feb-13,2,20,2013,,,,,,5581,,,,,,33,1,2013
18566,FLOOD,IDN16,SUMATERA SELATAN,OGAN KOMERING ILIR,20-Feb-13,2,20,2013,,,,,,,,,,,,61,1,2013
18568,FLOOD,IDN35,JAWA TIMUR,LAMONGAN,20-Feb-13,2,20,2013,,,,,,,,,,,,146,1,2013
18574,FLOOD,IDN12,SUMATERA UTARA,ASAHAN,21-Feb-13,2,21,2013,,,,,,,3625,,,,,110,1,2013
18591,FLOOD,IDN35,JAWA TIMUR,PASURUAN,24-Feb-13,2,24,2013,,,,,,,,,,,,5,1,2013
18592,FLOOD,IDN35,JAWA TIMUR,JOMBANG,24-Feb-13,2,24,2013,,,,,,,,,,,,50,1,2013
18604,FLOOD,IDN35,JAWA TIMUR,PROBOLINGGO,27-Feb-13,2,27,2013,,,,,,,,,,,,15,1,2013
18627,FLOOD,IDN35,JAWA TIMUR,PROBOLINGGO,2-Mar-13,3,2,2013,,,,,,,,,30,,,15,1,2013
18631,FLOOD,IDN33,JAWA TENGAH,CILACAP,2-Mar-13,3,2,2013,,,,,,,,,,,,110,1,2013
18634,FLOOD,IDN35,JAWA TIMUR,GRESIK,3-Mar-13,3,3,2013,1,1,,,,,,,,,,88,1,2013
18633,FLOOD,IDN35,JAWA TIMUR,PONOROGO,3-Mar-13,3,3,2013,,,,,,,,,,,,51,1,2013
