Event,Province,Code,Date,Month,Day,Year, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Victims, Affected, Relocated, Evacuated, Losses $USD, Losses $Local, Damages in crops Ha., Agriculture, Power and Energy, Relief, Plantation/Forest
FIRE,KALIMANTAN TIMUR,64,10/24/2009,10,24,2009,1,0,0,0,18,0,0,0,0,0,0,100,0,0,0,0,0
FIRE,RIAU,14,10/25/2009,10,25,2009,1,0,0,0,6,0,0,295,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,10/25/2009,10,25,2009,1,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0
FIRE,SULAWESI TENGGARA,74,10/25/2009,10,25,2009,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FOREST FIRE,KALIMANTAN TIMUR,64,10/25/2009,10,25,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,10/26/2009,10,26,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,10/26/2009,10,26,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,10/27/2009,10,27,2009,1,0,0,0,0,0,0,0,0,600,0,0,196,1,0,0,0
FIRE,PEMERINTAH ACEH,11,10/28/2009,10,28,2009,2,0,18,0,17,0,0,0,0,88,0,0,0,0,0,0,0
FLOODS,SUMATERA UTARA,12,10/28/2009,10,28,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,10/29/2009,10,29,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,10/29/2009,10,29,2009,1,0,0,0,1,0,0,0,0,0,0,500,0,0,0,0,0
FIRE,SULAWESI TENGGARA,74,10/29/2009,10,29,2009,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,10/30/2009,10,30,2009,1,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,10/31/2009,10,31,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,10/31/2009,10,31,2009,1,0,0,0,20,11,0,0,0,0,0,50,0,0,0,0,0
FIRE,SULAWESI SELATAN,73,10/31/2009,10,31,2009,1,0,0,0,2,0,0,0,0,0,0,40,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,11/1/2009,11,1,2009,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,11/1/2009,11,1,2009,1,0,0,0,5,1,0,0,0,0,0,535,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,11/2/2009,11,2,2009,1,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,11/2/2009,11,2,2009,2,0,0,0,2,0,0,0,0,0,0,1525,0,0,0,0,0
FIRE,SULAWESI TENGGARA,74,11/2/2009,11,2,2009,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,11/3/2009,11,3,2009,1,1,0,0,0,3,0,0,0,8,0,50,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,11/4/2009,11,4,2009,1,0,0,0,0,0,0,0,0,0,0,0,699,1,0,0,0
FIRE,SULAWESI TENGGARA,74,11/4/2009,11,4,2009,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,11/5/2009,11,5,2009,1,0,0,0,3,0,0,0,0,12,0,120,0,0,0,0,0
FIRE,SULAWESI TENGGARA,74,11/5/2009,11,5,2009,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,11/6/2009,11,6,2009,1,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0
FLOODS,JAWA TENGAH,33,11/6/2009,11,6,2009,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
FIRE,PEMERINTAH ACEH,11,11/7/2009,11,7,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,11/7/2009,11,7,2009,1,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0
FLOODS,RIAU,14,11/7/2009,11,7,2009,1,0,0,0,0,0,0,14031,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,11/8/2009,11,8,2009,2,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,85
FIRE,JAWA TENGAH,33,11/8/2009,11,8,2009,1,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,11/9/2009,11,9,2009,2,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,11/9/2009,11,9,2009,1,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0
FIRE,SULAWESI TENGGARA,74,11/9/2009,11,9,2009,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,11/10/2009,11,10,2009,1,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,11/10/2009,11,10,2009,1,9,13,4,23,0,0,0,0,293,0,0,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,11/11/2009,11,11,2009,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN BARAT,61,11/12/2009,11,12,2009,1,0,0,0,0,0,0,0,0,972,0,0,1110,1,0,0,0
FLOODS,PEMERINTAH ACEH,11,11/13/2009,11,13,2009,2,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,11/13/2009,11,13,2009,1,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0
FIRE,JAWA TENGAH,33,11/14/2009,11,14,2009,1,0,0,0,1,0,0,0,0,0,0,150,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,11/15/2009,11,15,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,11/15/2009,11,15,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SULAWESI TENGGARA,74,11/16/2009,11,16,2009,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,11/17/2009,11,17,2009,1,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
FIRE,KALIMANTAN SELATAN,63,11/17/2009,11,17,2009,1,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0
FIRE,SULAWESI SELATAN,73,11/17/2009,11,17,2009,1,0,0,0,52,0,0,0,0,270,0,0,0,0,0,0,0
FLOODS,BANTEN,36,11/19/2009,11,19,2009,1,4,0,0,0,0,0,2600,0,200,0,0,740,1,0,0,0
FIRE,KALIMANTAN TIMUR,64,11/19/2009,11,19,2009,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,11/20/2009,11,20,2009,1,1,0,0,0,0,0,0,0,17139,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,11/21/2009,11,21,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,11/21/2009,11,21,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,11/22/2009,11,22,2009,1,0,0,0,5,0,0,0,0,11,0,10,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,11/23/2009,11,23,2009,3,0,0,0,0,0,0,0,0,135,0,20,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,11/23/2009,11,23,2009,1,0,0,0,1,0,0,0,0,6,0,10,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,11/25/2009,11,25,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,BANTEN,36,11/25/2009,11,25,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,11/25/2009,11,25,2009,2,0,0,0,2,0,0,0,0,14,0,20,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,11/25/2009,11,25,2009,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,11/26/2009,11,26,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FIRE,RIAU,14,11/26/2009,11,26,2009,1,0,0,0,6,0,0,213,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,11/26/2009,11,26,2009,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,11/27/2009,11,27,2009,1,0,0,0,23,0,0,0,0,0,0,550,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,11/28/2009,11,28,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,11/28/2009,11,28,2009,1,0,0,0,0,0,0,0,0,0,0,0,77,1,0,0,0
FIRE,RIAU,14,11/29/2009,11,29,2009,1,1,0,0,8,0,0,264,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,11/29/2009,11,29,2009,1,0,0,0,11,0,0,0,0,0,0,0,2296,1,0,0,0
FIRE,PEMERINTAH ACEH,11,12/1/2009,12,1,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FIRE,DKI JAKARTA,31,12/1/2009,12,1,2009,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,12/1/2009,12,1,2009,2,0,0,0,2,0,0,0,0,0,0,211,0,0,0,0,0
FIRE,SULAWESI TENGGARA,74,12/2/2009,12,2,2009,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,12/3/2009,12,3,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN TIMUR,64,12/3/2009,12,3,2009,1,0,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,0
FIRE,DKI JAKARTA,31,12/3/2009,12,3,2009,1,0,0,0,55,0,0,0,0,435,0,0,0,0,0,0,0
FIRE,SULAWESI TENGGARA,74,12/3/2009,12,3,2009,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,12/4/2009,12,4,2009,1,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,12/5/2009,12,5,2009,1,0,0,0,0,0,0,3811,0,0,0,0,0,0,0,0,0
FLOODS,RIAU,14,12/5/2009,12,5,2009,2,0,0,0,480,0,0,13515,0,0,0,0,0,0,0,0,0
FLOODS,SUMATERA UTARA,12,12/5/2009,12,5,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,12/6/2009,12,6,2009,1,0,0,0,5,0,0,0,0,17,0,70,0,0,0,0,0
FLOODS,JAWA TENGAH,33,12/6/2009,12,6,2009,1,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
FIRE,PEMERINTAH ACEH,11,12/8/2009,12,8,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI UTARA,71,12/8/2009,12,8,2009,1,4,3,1,51,0,0,0,0,700,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,12/9/2009,12,9,2009,1,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0
FLOODS,RIAU,14,12/9/2009,12,9,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,12/10/2009,12,10,2009,1,0,0,0,0,0,0,0,0,1260,0,0,0,0,0,0,0
FLOODS,SULAWESI TENGGARA,74,12/12/2009,12,12,2009,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SUMATERA BARAT,13,12/12/2009,12,12,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,12/13/2009,12,13,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,12/13/2009,12,13,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,12/14/2009,12,14,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,12/19/2009,12,19,2009,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,12/19/2009,12,19,2009,2,0,0,0,21,0,0,0,0,0,0,300000,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,12/20/2009,12,20,2009,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,12/21/2009,12,21,2009,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,RIAU,14,12/21/2009,12,21,2009,2,0,0,0,0,0,0,15327,0,0,0,0,0,0,0,0,0
FLOODS,BANTEN,36,12/22/2009,12,22,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI TENGGARA,74,12/22/2009,12,22,2009,2,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,12/24/2009,12,24,2009,1,0,0,0,5,0,0,0,0,22,0,295,0,0,0,0,0
FLOODS,JAWA BARAT,32,12/24/2009,12,24,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,12/24/2009,12,24,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,12/25/2009,12,25,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,12/26/2009,12,26,2009,1,0,0,0,0,0,0,0,0,7584,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,12/26/2009,12,26,2009,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,12/27/2009,12,27,2009,2,0,0,0,0,0,0,0,0,2360,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,12/27/2009,12,27,2009,1,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
FLOODS,SUMATERA BARAT,13,12/28/2009,12,28,2009,1,0,0,0,5,0,0,0,0,100,0,0,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,12/30/2009,12,30,2009,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,RIAU,14,12/30/2009,12,30,2009,1,0,0,0,0,0,0,16340,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,12/30/2009,12,30,2009,1,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0
FIRE,SULAWESI TENGGARA,74,12/30/2009,12,30,2009,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN BARAT,61,12/31/2009,12,31,2009,1,1,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0
FLOODS,JAMBI,15,1/1/2010,1,1,2010,2,0,0,0,0,0,0,4,0,0,0,0,9,1,0,0,9
FLOODS,LAMPUNG,18,1/1/2010,1,1,2010,3,0,0,0,0,0,0,0,0,0,0,0,2816,3,0,0,2816
FLOODS,RIAU,14,1/1/2010,1,1,2010,2,0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,43
FLOODS,BANTEN,36,1/1/2010,1,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,1/1/2010,1,1,2010,2,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,52
FLOODS,KALIMANTAN TENGAH,62,1/1/2010,1,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,273,1,0,0,273
FLOODS,KALIMANTAN TIMUR,64,1/1/2010,1,1,2010,2,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,28
FLOODS,JAWA BARAT,32,1/1/2010,1,1,2010,2,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,19
FLOODS,JAWA TENGAH,33,1/1/2010,1,1,2010,6,0,0,0,0,0,0,0,0,0,0,0,156,6,0,0,156
FLOODS,JAWA TIMUR,35,1/1/2010,1,1,2010,6,0,0,0,0,0,0,0,0,0,0,0,540,6,0,0,540
FLOODS,SULAWESI SELATAN,73,1/1/2010,1,1,2010,3,0,0,0,0,0,0,0,0,0,0,0,146,3,0,0,146
FLOODS,SUMATERA BARAT,13,1/1/2010,1,1,2010,4,0,0,0,0,0,0,0,0,0,0,0,87,4,0,0,87
FLOODS,SUMATERA SELATAN,16,1/1/2010,1,1,2010,3,0,0,0,0,0,0,0,0,0,0,0,664,3,0,0,664
FLOODS,SUMATERA UTARA,12,1/1/2010,1,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,176,1,0,0,176
FLOODS,JAWA TENGAH,33,1/3/2010,1,3,2010,2,0,0,0,0,0,0,0,0,0,0,0,360,1,0,0,360
FLOODS,RIAU,14,1/4/2010,1,4,2010,4,0,0,0,0,0,0,66,0,0,0,0,30,2,0,0,30
FLOODS,JAWA TENGAH,33,1/4/2010,1,4,2010,2,0,0,0,0,0,0,0,0,0,0,500,65,1,0,0,65
FIRE,KALIMANTAN TIMUR,64,1/5/2010,1,5,2010,1,0,2,0,0,0,0,0,0,14,0,120,0,0,0,0,0
FLOODS,KALIMANTAN TIMUR,64,1/5/2010,1,5,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,1/5/2010,1,5,2010,1,0,0,0,0,0,0,230,0,0,0,195,0,0,0,0,0
FLOODS,BANTEN,36,1/6/2010,1,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,51,1,0,0,51
FIRE,JAWA TENGAH,33,1/6/2010,1,6,2010,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
FLOODS,JAWA BARAT,32,1/6/2010,1,6,2010,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,1/6/2010,1,6,2010,1,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,1/6/2010,1,6,2010,1,1,0,0,0,0,0,0,0,0,0,0,191,1,0,0,191
FLOODS,PEMERINTAH ACEH,11,1/7/2010,1,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,800
FLOODS,JAWA BARAT,32,1/7/2010,1,7,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,1/7/2010,1,7,2010,1,4,2,1,0,0,0,0,0,0,0,0,677,1,0,0,677
FLOODS,KALIMANTAN TIMUR,64,1/8/2010,1,8,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SUMATERA SELATAN,16,1/8/2010,1,8,2010,1,0,0,0,0,0,0,27,0,460,0,0,0,0,0,0,0
FLOODS,JAMBI,15,1/9/2010,1,9,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,1/9/2010,1,9,2010,1,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FLOODS,JAMBI,15,1/10/2010,1,10,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN TENGAH,62,1/11/2010,1,11,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,1/11/2010,1,11,2010,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
FIRE,SUMATERA UTARA,12,1/11/2010,1,11,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,1/12/2010,1,12,2010,1,0,0,0,0,0,0,0,0,0,0,0,905,1,0,0,905
FOREST FIRE,KALIMANTAN TIMUR,64,1/12/2010,1,12,2010,1,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,1/13/2010,1,13,2010,1,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0
FLOODS,KALIMANTAN BARAT,61,1/13/2010,1,13,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,1/13/2010,1,13,2010,2,0,0,0,0,0,0,0,0,0,0,0,309,1,0,0,309
FLOODS,SULAWESI SELATAN,73,1/13/2010,1,13,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,BANTEN,36,1/14/2010,1,14,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,1/14/2010,1,14,2010,1,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0
FLOODS,JAWA TIMUR,35,1/14/2010,1,14,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,1/14/2010,1,14,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,BANTEN,36,1/15/2010,1,15,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,1/15/2010,1,15,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,1/16/2010,1,16,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,1/16/2010,1,16,2010,1,0,0,0,0,0,0,374,0,0,0,0,81,1,0,0,81
FLOODS,JAWA BARAT,32,1/17/2010,1,17,2010,1,0,0,0,0,0,0,0,0,0,0,0,879,1,0,0,879
FLOODS,JAWA TENGAH,33,1/17/2010,1,17,2010,1,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,1/18/2010,1,18,2010,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
FLOODS,DKI JAKARTA,31,1/18/2010,1,18,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,1/18/2010,1,18,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,1/18/2010,1,18,2010,5,0,0,0,0,0,0,0,0,0,0,76.8,142,1,0,0,142
FIRE,SUMATERA UTARA,12,1/19/2010,1,19,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,1/19/2010,1,19,2010,1,0,0,0,0,0,0,0,0,0,0,0,81,1,0,0,81
FLOODS,JAWA TENGAH,33,1/20/2010,1,20,2010,3,0,0,0,0,0,0,0,0,0,0,88.4,40,1,0,0,40
FLOODS,KALIMANTAN TIMUR,64,1/21/2010,1,21,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,1/21/2010,1,21,2010,1,0,0,0,0,0,0,0,0,0,0,29.63,0,0,0,0,0
FLOODS,JAWA TENGAH,33,1/21/2010,1,21,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,1/21/2010,1,21,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI TENGGARA,74,1/21/2010,1,21,2010,1,13,34,3,0,0,0,0,0,1,0,1759.25,0,0,0,0,0
FLOODS,JAWA BARAT,32,1/22/2010,1,22,2010,1,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,36
FLOODS,SULAWESI TENGGARA,74,1/22/2010,1,22,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SUMATERA UTARA,12,1/23/2010,1,23,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,1/23/2010,1,23,2010,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
FLOODS,LAMPUNG,18,1/24/2010,1,24,2010,2,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,1/24/2010,1,24,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,1/25/2010,1,25,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,1/25/2010,1,25,2010,1,0,0,0,0,0,0,0,0,0,0,91.5,0,0,0,0,0
FLOODS,JAWA TENGAH,33,1/25/2010,1,25,2010,1,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,40
FIRE,PEMERINTAH ACEH,11,1/26/2010,1,26,2010,1,0,0,0,0,0,0,0,0,302,0,20000,0,0,0,0,0
FIRE,JAWA TENGAH,33,1/26/2010,1,26,2010,1,0,0,0,0,0,0,0,0,0,0,120.9,0,0,0,0,0
FLOODS,JAWA TIMUR,35,1/26/2010,1,26,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,1/27/2010,1,27,2010,1,0,399,0,0,0,0,0,0,0,0,0,152,1,0,0,152
FLOODS,JAWA TENGAH,33,1/27/2010,1,27,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,1/28/2010,1,28,2010,1,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0
FIRE,SULAWESI SELATAN,73,1/28/2010,1,28,2010,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,1/28/2010,1,28,2010,2,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,1/28/2010,1,28,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,1/28/2010,1,28,2010,1,0,2,0,0,0,0,0,0,0,0,0,147,1,0,0,147
FLOODS,JAWA BARAT,32,1/29/2010,1,29,2010,2,0,0,0,0,0,0,5,0,360,0,0,16,1,0,0,16
FLOODS,JAWA TIMUR,35,1/29/2010,1,29,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SUMATERA UTARA,12,1/30/2010,1,30,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,1/30/2010,1,30,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,1/30/2010,1,30,2010,1,0,0,0,0,0,0,0,0,0,0,75,75,1,0,0,75
FLOODS,JAWA TIMUR,35,1/30/2010,1,30,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,LAMPUNG,18,1/31/2010,1,31,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SULAWESI SELATAN,73,1/31/2010,1,31,2010,1,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0
FLOODS,SUMATERA SELATAN,16,1/31/2010,1,31,2010,1,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
